molecule_chembl_id,canonical_smiles,median_ic50_nM,n_measurements
CHEMBL3421968,COc1cc(N2CCN(C)CC2)ccc1Nc1nccc(-c2cn(C)c3cnccc23)n1,86.05,4
CHEMBL5432194,COC[C@@H](CC(C)C)NC1=N/C(=C\c2ccc3[nH]ncc3c2)C(=O)N1,88.0,1
CHEMBL4077010,Cn1cc(-c2ccncc2)c2ccncc21,89.0,1
CHEMBL4855547,COC(=O)CCOc1ccc2c(c1)[nH]c1c(C)nccc12,89.0,1
CHEMBL4291297,O=C(Nc1cncc(-c2cc(-c3cccnc3)cs2)c1)c1ccccc1Cl,90.5,1
CHEMBL4878373,Brc1cnc2[nH]nc(-c3cncnc3)c2c1,92.0,1
CHEMBL1803069,CN1C(=O)/C(=C/c2ccc3c(c2)OCO3)N=C1Nc1ccccc1,93.0,1
CHEMBL1473127,Cc1ccc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)o1,93.0,1
CHEMBL1436585,c1nc(NCC2CCOC2)c2cc(-c3ccc4c(c3)OCO4)ccc2n1,93.0,1
CHEMBL4070189,CC[C@@H](CO)Nc1ccc2ncc(-c3cccc(S(C)(=O)=O)c3)n2n1,93.0,1
CHEMBL1898197,Clc1ccc(CNc2nccc(-c3ccc4c(c3)OCO4)n2)cc1Cl,93.0,2
CHEMBL5394278,Cn1cnc2ccc(/C=C3\N=C(NC4CCCCC4)NC3=O)cc21,93.0,1
CHEMBL5818196,COc1ccc2sc(-c3cnccc3NC3CCN(C(C)=O)CC3)nc2c1,93.8,1
CHEMBL5429086,CO[C@H]1CC[C@H](NC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)CC1,94.0,1
CHEMBL4086818,Nc1cc(-c2c[nH]c3c(Cl)cccc23)ccn1,94.0,1
CHEMBL4287375,CN1CCN(C(=O)c2ccc(NC(=O)Nc3nc4ccc(O)cc4s3)cc2)CC1,95.0,4
CHEMBL5430485,C[C@@H](NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1)C1CCCCC1,95.0,1
CHEMBL5557911,Cc1cc(-c2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)ccn1,96.0,1
CHEMBL5088267,COCCCNc1cc(-c2ccc3occc3c2)cc(N)n1,96.0,1
CHEMBL5424064,O=C1NC(Nc2ccc(F)cc2)=N/C1=C\c1ccc2ncsc2c1,97.0,1
CHEMBL3094442,COC(=O)c1ccc(Cl)c(NC(=O)c2cc3cnc(OC)nc3[nH]c2=O)c1,97.0,1
CHEMBL4636572,COc1cccc(N(C)c2nccc(-c3cnn4ncccc34)n2)c1,97.0,1
CHEMBL4437998,COC(=O)CCCCn1c2cc(OC)ccc2c2ccnc(C)c21,97.0,1
CHEMBL5413622,COc1ccc(-c2c[nH]c3ncc(NCc4cc(F)cc(F)c4)cc23)cc1,97.0,1
CHEMBL5408457,O=C1NC(NC2CCCCCC2)=N/C1=C\c1ccc2[nH]cnc2c1,98.0,1
CHEMBL4552025,COc1ccc2c3ccnc(C)c3n(CCCN(C)C(C)=O)c2c1,98.0,1
CHEMBL5434728,O=C1NC(NCc2ccncc2)=N/C1=C\c1ccc2ncsc2c1,99.0,1
CHEMBL3884821,COc1ccc2c(c1)[nH]c1c3c(OC)cncc3cc(C#N)c21,99.0,2
CHEMBL4638292,Nc1ncc(-c2ccccc2)nc1C(=O)Nc1cnccc1N1CCC(C(=O)O)CC1,100.0,3
CHEMBL3597991,c1cncc(-c2csc(-c3cncs3)c2)c1,100.0,1
CHEMBL3774830,O=C1NC(=S)S/C1=C\c1ccc2c(c1)CCO2,100.0,1
CHEMBL6164605,CN1CCN(c2ccc(-c3ncnc4ccc(-c5ccnc(N)c5)cc34)cc2F)CC1,100.0,1
CHEMBL4852650,CN(CCCC(F)(F)F)c1nccc(-c2cnn3ncccc23)n1,100.0,1
CHEMBL4281037,Nc1cncc(-c2cc(-c3cccnc3)cs2)c1,101.0,2
CHEMBL359794,N#Cc1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,103.0,1
CHEMBL4062218,CNC(=O)c1ccc(Nc2nc(OC3CCCC3)c3c(-c4ccc5nc(C)oc5c4)c[nH]c3n2)c(OC)c1,104.0,2
CHEMBL5439694,O=C1NC(NC2CCCC2)=N/C1=C\c1ccc2ncsc2c1,105.0,1
CHEMBL5413138,CN1CCCC(NC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)C1=O,105.0,1
CHEMBL6173104,O=C1c2ccccc2-c2c1sc1ccc(O)cc21,105.0,1
CHEMBL1902528,c1cncc(CNc2nccc(-c3ccc4[nH]ncc4c3)n2)c1,105.5,2
CHEMBL4638460,c1ccc(Cn2cc(-c3ccncc3)c3ccncc32)cc1,106.0,1
CHEMBL5410811,CC(=O)/C=C1\Sc2ccc(O)cc2N1CCc1ccccc1,106.0,1
CHEMBL5412372,O=C1NC(NC2COC2)=N/C1=C\c1ccc2ncsc2c1,106.0,1
CHEMBL4290223,O=C(Nc1cncc(-c2cc(-c3cccnc3)cs2)c1)c1ccccc1F,106.7,1
CHEMBL4286821,O=C(Nc1cncc(-c2cc(-c3cccnc3)cs2)c1)c1ccncc1,107.0,1
CHEMBL5185250,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)cc1F,107.0,1
CHEMBL3094445,CNC(=O)c1ccc(Cl)c(NC(=O)c2cc3cnc(OC)nc3[nH]c2=O)c1,107.0,1
CHEMBL5196245,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O,108.0,1
CHEMBL5437946,CC[C@@H](CO)NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,108.0,1
CHEMBL1614713,c1cc(OCCN2CCCCC2)cc(-c2n[nH]c3ccc(-c4nnc[nH]4)cc23)c1,108.45,2
CHEMBL4095674,c1cc(-c2cn(CCCN3CCOCC3)c3cnccc23)ccn1,109.0,1
CHEMBL4648945,c1cc(-c2cn(CC3CC3)c3cnccc23)ccn1,109.0,1
CHEMBL4859912,CC1CCCN1c1nccc(-c2cnn3ncccc23)n1,109.65,1
CHEMBL5187753,CSC1=N/C(=C\c2ccc3c(c2)OCO3)C(=O)N1,110.0,1
CHEMBL1802355,COc1ccc(NC2=N/C(=C\c3ccc4c(c3)OCO4)C(=O)N2)cc1,110.0,1
CHEMBL4065432,CC[C@@H](CO)Nc1ccc2ncc(-c3cccc(/C=N/O)c3)n2n1,110.0,1
CHEMBL4074499,CC(=O)Nc1cccc(Nc2ccc3ncc(-c4cccc(Cl)c4)n3n2)c1,110.0,1
CHEMBL4288096,COc1ccc(/C=C2\SC(=S)NC2=O)cc1C#C[Si](C)(C)C,110.0,2
CHEMBL5272802,NCn1c(-c2nonc2N)nc2cnccc21,110.0,1
CHEMBL189657,CCn1c(-c2nonc2N)nc2cnccc21,110.0,2
CHEMBL5435753,Cc1nc2ccc(/C=C3\N=C(NC4CCCCCC4)NC3=O)cc2s1,111.0,1
CHEMBL4513287,COC(=O)CCCCCn1c2cc(OC)ccc2c2ccnc(C)c21,112.0,1
CHEMBL5429691,COC[C@@H](CC(C)C)NC1=N/C(=C\c2ccc3[nH]cnc3c2)C(=O)N1C,112.3,1
CHEMBL5403642,COC[C@H](CC(C)C)NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,112.45,2
CHEMBL5395027,CO[C@H]1CCCC[C@H]1NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,113.0,1
CHEMBL5183410,O=c1c2c(ccc3nc(-c4cnccn4)sc32)ncn1Cc1ccccc1,113.0,1
CHEMBL1904905,Clc1ccc(CNc2nccc(-c3ccc4c(c3)OCCO4)n2)cc1Cl,114.0,2
CHEMBL5073976,Cc1nc2ccc(-c3cc(N)nc(N)c3)nc2n1CCc1ccco1,114.5,2
CHEMBL4851717,Cc1cnn2ncc(-c3ccnc(N(C)C)n3)c2c1,114.82,1
CHEMBL4848696,CN(c1nccc(-c2cnn3ncccc23)n1)C1CC1,114.82,1
CHEMBL4853444,C[C@H]1CCN(c2nccc(-c3cnn4ncccc34)n2)C1,114.82,1
CHEMBL5207075,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)cc1F)c1cc(O)c(O)c(O)c1F,115.0,1
CHEMBL3094441,COC(=O)c1ccc(C)c(NC(=O)c2cc3cnc(OC)nc3[nH]c2=O)c1,116.0,1
CHEMBL4762964,Cn1cc(-c2ccc3occ(-c4cccc(-c5cc[nH]n5)c4)c3n2)cn1,116.0,1
CHEMBL6176357,COc1ccc2c(c1)-c1c(sc3ccc(O)cc13)C2=O,116.0,1
CHEMBL5094409,Cc1nc2ccc(-c3cc(N)nc(N)c3)nc2n1C(C)(C)C,117.5,2
CHEMBL1437638,Cc1nnc(CN(C)c2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)o1,120.0,1
CHEMBL5428562,CN1CC[C@](C)(NC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)C1=O,120.0,1
CHEMBL3589672,O=C(O)c1nc2ccc(I)cc2c2[nH]c3c(Br)cccc3c12,120.0,1
CHEMBL4089652,CC[C@@H](CO)Nc1ccc2ncc(-c3cccc(SC)c3)n2n1,120.0,1
CHEMBL5207974,O=C1NC(Nc2ccccc2)=N/C1=C\c1ccc2c(c1)CCCO2,120.0,1
CHEMBL1803079,CCCNC1=N/C(=C\c2ccc3c(c2)OCO3)C(=O)N1,120.0,1
CHEMBL5091537,Cc1nc(N)c2c(C#N)c(-c3cccc(F)c3F)n(C)c2n1,120.0,1
CHEMBL5413503,Cc1ccc(CNC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)cc1C,120.0,1
CHEMBL4284209,CC(C)c1cnn2c(NCc3ccc(-c4ccccn4)cc3)nc(N[C@H]3CC[C@H](N)CC3)nc12,120.0,1
CHEMBL4070227,CC[C@@H](CO)/N=C/c1cccc(-c2cnc3ccc(N[C@@H](CC)CO)nn23)c1,120.0,1
CHEMBL5398512,O=C1NC(NCC(O)Cc2ccccc2)=N/C1=C\c1ccc2ncsc2c1,121.0,1
CHEMBL264938,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,121.0,1
CHEMBL5641626,OCCN1CCC(C2CCN(c3nc(NCc4cccc(F)c4F)c4ncn(C5CCCC5)c4n3)CC2)CC1,122.0,1
CHEMBL3298236,c1ccc(-c2ccc3[nH]ncc3c2)cc1,122.4,2
CHEMBL4172756,COc1ccc2c(c1)[nH]c1c(N3CCCC3c3ccccc3)nccc12,123.0,1
CHEMBL5543024,C1=C(c2cnc3ccc(-c4ccncc4)nn23)CCOC1,123.0,1
CHEMBL3900000,COC(=N)c1nc2ccc3ncnc(Nc4ccc(OC)c([N+](=O)[O-])c4)c3c2s1,123.5,1
CHEMBL5423395,O=C1NC(N[C@@H]2CCC[C@@H]2O)=N/C1=C\c1ccc2ncsc2c1,124.0,1
CHEMBL1374544,CN(Cc1ccco1)c1ncnc2ccc(-c3ccc4c(c3)OCO4)cc12,124.0,2
CHEMBL3921510,CC(C)OC(=O)c1nc2ccc3ncnc(Nc4ccc5c(c4)OCO5)c3c2s1,124.7,1
CHEMBL5404644,O=C1NC(NC(CF)c2ccccc2)=N/C1=C\c1ccc2ncsc2c1,125.0,1
CHEMBL5427325,O=C1NC(Nc2cccnc2)=N/C1=C\c1ccc2ncsc2c1,126.0,1
CHEMBL5401073,O=C1NC(NCCc2ccccn2)=N/C1=C\c1ccc2ncsc2c1,126.0,1
CHEMBL5075137,COc1ccc(-c2ccnc(N)c2)cc1,126.0,1
CHEMBL566900,c1nc(NCc2ccoc2)c2cc(-c3ccc4c(c3)OCO4)ccc2n1,126.0,1
CHEMBL4105239,O=C(Nc1cccc(O)c1)c1cnc2[nH]cc(-c3ccc(O)cc3)c2c1,127.0,1
CHEMBL3921110,COC(=N)c1nc2ccc3ncnc(Nc4ccc(OC)c(OC)c4)c3c2s1,128.8,1
CHEMBL4290268,Cn1cc(-c2csc(-c3cccnc3)c2)cn1,130.0,1
CHEMBL4552628,Cc1sc(C(=O)N[C@@H]2[C@H](N)CCCC2(F)F)cc1-c1cnn2cc(Cl)cnc12,130.0,1
CHEMBL5201763,O=C1NC(N2CCCCC2)=N/C1=C\c1ccc2c(c1)OCO2,130.0,1
CHEMBL3589775,O=C(O)c1nc2cccnc2c2[nH]c3c(Br)cccc3c12,130.0,1
CHEMBL5172170,Cc1ccc(NC2=N/C(=C\c3ccc4c(c3)OCO4)C(=O)N2)cc1C,130.0,1
CHEMBL5088553,Cc1nc2ccc(-c3cc(N)nc(N)c3)nc2n1C,132.5,2
CHEMBL4283894,O=C(Nc1cccc(O)c1)Nc1nc2ccc(O)cc2s1,134.0,2
CHEMBL4877372,N[C@H]1CCN(c2nccc(-c3cnn4ncccc34)n2)C1,134.9,1
CHEMBL4852953,CN(C)c1nccc(-c2c[nH]c3ncccc23)n1,134.9,1
CHEMBL5401217,COC[C@@H](NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1)c1ccccc1,135.0,1
CHEMBL1734733,c1nc(NCC2CCCOC2)c2cc(-c3ccc4c(c3)OCO4)ccc2n1,135.0,1
CHEMBL5088873,Nc1cc(-c2ccc3sccc3c2)cc(N)n1,137.0,1
CHEMBL4643515,COc1ccccc1Nc1nccc(-c2cnn3ncccc23)n1,137.0,1
CHEMBL4072138,N#Cc1cccc2c(-c3ccnc(N)n3)c[nH]c12,138.0,1
CHEMBL4874923,COc1ccnn2ncc(-c3ccnc(N(C)C)n3)c12,138.04,1
CHEMBL5425492,O=C1NC(NCC2CCOCC2)=N/C1=C\c1ccc2ncsc2c1,139.0,1
CHEMBL4789951,Cn1cc(-c2ccc3occ(-c4cccc(-c5cn[nH]c5)c4)c3n2)cn1,139.0,1
CHEMBL4564623,COc1ccc2c3ccnc(C)c3n(CCC(N)=O)c2c1,139.0,1
CHEMBL1803082,CCNC1=N/C(=C\c2ccc3c(c2)OCO3)C(=O)N1,140.0,1
CHEMBL5191614,O=C(Nc1ccc(NS(=O)(=O)c2ccccc2)cc1)Nc1nc2ccc(O)cc2s1,140.0,1
CHEMBL4101902,Cn1nc(-c2cnc(N)c(-c3ccc(C(N)=O)c(F)c3)n2)nc1C1(c2ccccc2)CC1,140.0,1
CHEMBL4091320,COCCn1cc(-c2ccncc2)c2ccncc21,141.0,2
CHEMBL5401658,Cn1ncc2cc(/C=C3\N=C(NC4CCCCC4)NC3=O)ccc21,141.0,1
CHEMBL3957886,COc1ccc(Nc2ncnc3ccc4nc(C(N)=O)sc4c23)cc1,142.5,1
CHEMBL5089294,COCCCn1c(C)nc2ccc(-c3cc(N)nc(N)c3)nc21,143.0,2
CHEMBL5398474,O=C1NC(NCCCn2ccnc2)=N/C1=C\c1ccc2ncsc2c1,144.0,1
CHEMBL5183972,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(F)c1,145.0,1
CHEMBL5957712,CC(=O)c1ccc2sc(-c3cncc(/C=C\C(N)=O)c3)nc2c1,145.0,1
CHEMBL3931248,CN(C)C(=N)c1nc2ccc3ncnc(Nc4ccc(Br)cc4F)c3c2s1,146.6,1
CHEMBL4797457,Cn1cc(-c2cccc(-c3coc4ccc(-c5cnn(C)c5)nc34)c2)cn1,147.0,1
CHEMBL4870121,C[C@@H]1CCN(c2nccc(-c3cnn4ncccc34)n2)C1,147.91,1
CHEMBL5558401,c1cc(-c2ccc3nccn3c2)ccn1,149.0,1
CHEMBL126079,O=C(O[C@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,150.0,1
CHEMBL5424074,COC(CNC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1)c1ccccc1,150.0,1
CHEMBL5774139,COc1ccc2sc(-c3cnc(C)cc3NC(C)=O)nc2c1,150.0,1
CHEMBL5191942,O=C1NC(Nc2ccccc2)=N/C1=C\c1ccc(O)c(O)c1,150.0,1
CHEMBL2012558,COc1ccc2c3ccnc(C)c3n(CCCN)c2c1,152.0,1
CHEMBL5961955,CC(=O)c1ccc2sc(-c3cncc(C#CC(N)=O)c3)nc2c1,153.0,1
CHEMBL5208564,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)cc1F)c1cc(O)c(O)c(O)c1,153.0,1
CHEMBL4861396,CN(C)c1ncc(F)c(-c2cnn3ncccc23)n1,153.77,2
CHEMBL5434048,O=C1NC(NC23CC4CC(CC(C4)C2)C3)=N/C1=C\c1ccc2nnsc2c1,154.0,1
CHEMBL5184928,O=C(Nc1ccc(NC(=O)c2ccccc2)cc1)Nc1nc2ccc(O)cc2s1,154.0,2
CHEMBL5416947,COC(=O)[C@@H](Cc1ccccc1)NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,154.0,1
CHEMBL1407164,c1c[nH]c(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)n1,155.0,1
CHEMBL5425381,CO[C@H]1CCC[C@H]1NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,155.0,1
CHEMBL5406527,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,155.0,1
CHEMBL3094465,COc1ncc2cc(C(=O)Nc3cc(C(=O)NC(CCN(C)C)c4cccc(Cl)c4)ccc3Cl)c(=O)[nH]c2n1,156.0,1
CHEMBL5561973,FC(F)c1c(Br)c(Br)cc2c1nc(N1CCNCC1)n2C1CCOCC1,158.0,1
CHEMBL5430718,O=C1NC(NC2CCOCC2)=N/C1=C\c1ccc2ncsc2c1,158.0,1
CHEMBL2023701,COc1ccc(-c2cc(N)nc(N)n2)cc1,158.0,1
CHEMBL4872408,CN(C)c1nccc(-c2cnc3ncccn23)n1,158.49,1
CHEMBL5181305,O=C(Nc1ccc(NC(=O)C2CC2)cc1)Nc1nc2ccc(O)cc2s1,159.0,2
CHEMBL4164359,COc1ccc2c(c1)[nH]c1c(N3CCC3)nccc12,159.0,1
CHEMBL5200677,CNC1=N/C(=C\c2ccc3c(c2)OCO3)C(=O)N1,160.0,1
CHEMBL5837281,CC(=O)c1ccc2sc(-c3cncc(CCC(N)=O)c3)nc2c1,162.0,1
CHEMBL4285513,O=C(Nc1ccccc1)Nc1nc2ccc(O)cc2s1,163.0,2
CHEMBL5288391,CN1CCN(C(=O)C(C)(C)c2ccc(C(=O)Cc3cn4cc(-c5ccncc5)ccc4n3)cc2)CC1,163.1,2
CHEMBL5433644,CC(=O)N1CCc2ccc(NC3=N/C(=C\c4ccc5ncsc5c4)C(=O)N3)cc21,164.0,1
CHEMBL1555138,Fc1c(-c2ccc3ncnc(NCc4cccs4)c3c2)ccc2c1OCO2,164.0,1
CHEMBL3774704,O=C1OCC/C1=C\c1ccc2ncsc2c1,165.0,2
CHEMBL6163498,COc1cc(-c2c[nH]c3ncc(-c4cnn(C5CCNCC5)c4)cc23)c(F)cc1C,165.0,1
CHEMBL5405521,CN1CCC(NC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)C1=O,167.0,1
CHEMBL4476003,COc1ccc2c3ccnc(C)c3n(CCCCNC(C)=O)c2c1,168.0,1
CHEMBL5070119,CNCC(=O)Nc1cc(-c2ccc3occc3c2)cc(N)n1,168.0,1
CHEMBL4483653,COc1ccc2c3ccnc(C)c3n(CCCCCC(N)=O)c2c1,168.0,1
CHEMBL2392367,Clc1ccc(CNc2nccc(-c3ccc4cn[nH]c4c3)n2)cc1Cl,169.0,1
CHEMBL4084605,Oc1ccc(-c2cnc3[nH]cc(-c4ccc5[nH]ccc5c4)c3c2)cc1,169.0,1
CHEMBL3775111,CC1C/C(=C\c2ccc3c(c2)CCO3)C(=O)O1,170.0,1
CHEMBL5411344,CC1(C)CNC(=O)C1NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,170.0,1
CHEMBL3589774,O=C(O)c1nc2ccsc2c2[nH]c3c(Cl)cccc3c12,170.0,1
CHEMBL5205157,COc1ccc(/C=C2\N=C(Nc3ccccc3)NC2=O)cc1,170.0,1
CHEMBL5911108,COc1ccc2sc(-c3cnccc3OC(N)=O)nc2c1,171.0,1
CHEMBL5173930,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)cc1O,172.0,1
CHEMBL5854602,COc1ccc2sc(-c3ccc(C(=O)N(C)C)nc3)nc2c1,175.0,1
CHEMBL5169662,O=C(Nc1ccc(NC(=O)C2CCNCC2)cc1)Nc1nc2ccc(O)cc2s1,177.0,2
CHEMBL566687,c1csc(CNc2ncnc3ccc(-c4ccc5c(c4)OCCO5)cc23)c1,180.0,1
CHEMBL3094447,COc1ncc2cc(C(=O)Nc3cc(C(=O)NCc4ccccc4)ccc3Cl)c(=O)[nH]c2n1,180.0,1
CHEMBL3589671,O=C(O)c1nc2ccc(I)cc2c2[nH]c3c(Cl)cccc3c12,180.0,1
CHEMBL5532446,FC(F)(F)Oc1cccc(-c2cnc3ccc(C4=CCOCC4)nn23)c1,180.0,1
CHEMBL3823505,Nc1ncc2cc3cnccc3cc2n1,180.0,1
CHEMBL3884570,COc1ccc2c(/C(C#N)=C/c3cccnc3)c[nH]c2n1,180.0,1
CHEMBL5275785,COc1ccc2c3ccnc(Cl)c3n(CC=N)c2c1,181.0,1
CHEMBL4581461,CNc1nccc(-c2cnn3ncccc23)n1,181.97,1
CHEMBL4849576,CN(C)c1ncnc(-c2cnn3ncccc23)n1,181.97,1
CHEMBL4286803,O=C(Nc1cncc(-c2cc(-c3cccnc3)cs2)c1)c1ccc(F)cc1,183.2,1
CHEMBL5422096,Cc1cnc(CNC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)cn1,185.0,1
CHEMBL5424295,O=C1NC(Nc2nncs2)=N/C1=C\c1ccc2ncsc2c1,185.0,1
CHEMBL5397157,O=C1NC(N[C@@H](CO)CC2CC2)=N/C1=C\c1ccc2ncsc2c1,185.0,1
CHEMBL360866,CN(c1ccccc1)c1nccc(-c2cnn3ncccc23)n1,186.105,2
CHEMBL4869255,F[C@H]1CCN(c2nccc(-c3cnn4ncccc34)n2)C1,186.21,1
CHEMBL5083681,Nc1cc(-c2ccc3occc3c2)cc(NCCc2ccsc2)n1,189.0,1
CHEMBL4092673,CC[C@@H](CO)N(C(C)=O)c1ccc2ncc(-c3cccc(NC(C)=O)c3)n2n1,190.0,1
CHEMBL4867264,CC1(C)CCCN1c1nccc(-c2cnn3ncccc23)n1,190.55,1
CHEMBL5424844,COc1ccc2sc(C(=O)NNc3cc(Cl)cc(Cl)c3)cc2c1,191.4,1
CHEMBL5425635,O=C1NC(N[C@@H]2CCOC2)=N/C1=C\c1ccc2ncsc2c1,192.0,1
CHEMBL5288595,COc1ccc2sc(-c3cncc(NC(C)=O)c3)nc2c1,192.85,2
CHEMBL2386757,NC(=O)c1nc2ccc3ncnc(Nc4ccc(Br)cc4F)c3c2s1,194.4,2
CHEMBL5415554,COC[C@@H](CC(C)C)NC1=N/C(=C\c2ccc3[nH]ncc3c2)C(=O)N1C,196.1,1
CHEMBL5429357,O=C1NC(NC2CCNC2=O)=N/C1=C\c1ccc2ncsc2c1,198.0,1
CHEMBL5429595,O=C1NC(NC2CCC2)=N/C1=C\c1ccc2ncsc2c1,199.0,1
CHEMBL3335363,CC(=O)c1cc2cc(O)ccc2s1,200.0,1
CHEMBL5186380,O=c1ccccc2[nH]c3c(Cl)cccc3c12,200.0,1
CHEMBL3335356,Cc1ccc(C(=O)c2cc3cc(O)ccc3s2)cc1O,200.0,2
CHEMBL5079894,CN1Cc2nn(C)cc2-c2cnc3[nH]cc(c3c2)-c2cnn(c2)CCCCC1=O,200.0,1
CHEMBL3885316,COc1ccc2c(n1)[nH]c1c3ccncc3cc(C#N)c21,200.0,1
CHEMBL5424488,COc1ccc2sc(C(=O)NNc3cc(F)cc(F)c3)cc2c1,201.4,1
CHEMBL2392360,COc1ccc(-c2ccnc(NCc3ccc(Cl)c(Cl)c3)n2)cc1,203.0,1
CHEMBL4065701,Oc1ccc(-c2c[nH]c3ncc(-c4ccc5[nH]ccc5c4)cc23)cc1,204.0,1
CHEMBL4855864,CC1CCN(c2nccc(-c3cnn4ncccc34)n2)C1,204.17,1
CHEMBL1435542,Cc1nc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)cs1,206.0,1
CHEMBL5798510,COc1ccc2sc(-c3cnccc3NC3CCC(OC)CC3)nc2c1,207.0,1
CHEMBL5646912,CC(C)n1cnc2c(NCc3ccccn3)nc(N3CCC(C4CCN(CCO)CC4)CC3)nc21,208.0,1
CHEMBL6024732,CC(=O)c1ccc2sc(-c3cncc(CO)c3)nc2c1,208.0,1
CHEMBL5594692,COc1ccc2c3ccnc(C)c3n(CCN(C)C)c2c1.O=C(O)/C=C/C(=O)O,209.0,1
CHEMBL1894742,c1cncc(CNc2nccc(-c3ccc4cn[nH]c4c3)n2)c1,210.0,1
CHEMBL5406490,COC[C@@H](CC(C)C)NC1=N/C(=C\c2ccc3nnsc3c2)C(=O)N1,210.2,1
CHEMBL5198374,O=C(O[C@@H]1Cc2c(O)cccc2O[C@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,212.0,1
CHEMBL4075959,O=[N+]([O-])c1ccc(-c2cnc3[nH]cc(-c4ccc(O)cc4)c3c2)cc1,212.0,1
CHEMBL5439185,Cc1ccc(CNC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)o1,212.0,1
CHEMBL4863662,Oc1cccc(-c2cnc3[nH]nc(-c4cccc(O)c4)c3c2)c1,213.0,1
CHEMBL5178079,CC1N=CC(c2ccc3occ(-c4cccc(-c5ccncc5)c4)c3n2)=N1,213.0,1
CHEMBL4754195,Cn1cc(-c2ccc3occ(-c4cccc(-c5ccncc5)c4)c3n2)cn1,213.0,4
CHEMBL4438785,COc1ccc2c3ccnc(C)c3n(CCCCN(C)C(C)=O)c2c1,215.0,1
CHEMBL4164814,NS(=O)(=O)c1ccc(-c2cnc3[nH]cc(-c4cccnc4)c3c2)cc1,216.0,1
CHEMBL5407276,O=C1NC(Nc2cncnc2)=N/C1=C\c1ccc2ncsc2c1,217.0,1
CHEMBL5078346,COc1cc(-c2ccnc(N)c2)ccc1Cl,218.0,1
CHEMBL4870189,COCCCN(C)c1nccc(-c2cnn3ncccc23)n1,218.78,1
CHEMBL129451,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,220.0,1
CHEMBL4086402,CC[C@@H](CO)Nc1ccc2ncc(-c3cccc(C(F)(F)F)c3)n2n1,220.0,1
CHEMBL3338888,COc1ccc2[nH]c3c(=O)[nH]nc(-c4ccco4)c3c2c1,220.0,1
CHEMBL5396752,O=C1NC(N[C@H]2COCC[C@@H]2O)=N/C1=C\c1ccc2ncsc2c1,220.0,1
CHEMBL4176129,COc1ccc2c(c1)[nH]c1c(N3CCCC3Cc3ccccc3)nccc12,221.0,1
CHEMBL4468747,CCc1cc2c(cc1-c1cccc(S(=O)(=O)F)c1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,225.0,1
CHEMBL5433334,CCN1C(=O)/C(=C/c2ccc3ncsc3c2)N=C1N[C@@H](COC)CC(C)C,228.8,1
CHEMBL4858763,CN(CCC(F)(F)F)c1nccc(-c2cnn3ncccc23)n1,229.09,1
